table_group,category,field_name,field_label,field_type,required,input_control,allowed_values,description,source,notes
category_red_flags,Scrapers,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
category_red_flags,Scrapers,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Scrapers,category checklist,Should trigger management review
category_component_score,Rollers / Compactors,engine_score,Engine Score,integer,required,select,0|1|2|3|4|5,Condition score for Engine,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,engine_notes,Engine Notes,text,optional,textarea,,Appraiser notes for Engine,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,drive_system_score,Drive system Score,integer,required,select,0|1|2|3|4|5,Condition score for Drive system,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,drive_system_notes,Drive system Notes,text,optional,textarea,,Appraiser notes for Drive system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,drum_vibration_score,Drum/vibration Score,integer,required,select,0|1|2|3|4|5,Condition score for Drum/vibration,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,drum_vibration_notes,Drum/vibration Notes,text,optional,textarea,,Appraiser notes for Drum/vibration,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,articulation_frame_score,Articulation/frame Score,integer,required,select,0|1|2|3|4|5,Condition score for Articulation/frame,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,articulation_frame_notes,Articulation/frame Notes,text,optional,textarea,,Appraiser notes for Articulation/frame,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,water_system_score,Water system Score,integer,required,select,0|1|2|3|4|5,Condition score for Water system,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,water_system_notes,Water system Notes,text,optional,textarea,,Appraiser notes for Water system,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,tires_if_applicable_score,Tires if applicable Score,integer,required,select,0|1|2|3|4|5,Condition score for Tires if applicable,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,tires_if_applicable_notes,Tires if applicable Notes,text,optional,textarea,,Appraiser notes for Tires if applicable,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,cab_controls_score,Cab/controls Score,integer,required,select,0|1|2|3|4|5,Condition score for Cab/controls,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,cab_controls_notes,Cab/controls Notes,text,optional,textarea,,Appraiser notes for Cab/controls,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_component_score,Rollers / Compactors,attachments_score,Attachments Score,integer,required,select,0|1|2|3|4|5,Condition score for Attachments,category checklist,Use shared condition definitions
category_component_notes,Rollers / Compactors,attachments_notes,Attachments Notes,text,optional,textarea,,Appraiser notes for Attachments,category checklist,"Describe defects, leaks, play, repairs, missing items"
category_attachments,Rollers / Compactors,attachment_option,Attachment Option,reference_value,optional,multi_select,Padfoot shell kit,Attachment or option for Rollers / Compactors,category checklist,Store as child record where possible
category_attachments,Rollers / Compactors,attachment_option,Attachment Option,reference_value,optional,multi_select,Blade,Attachment or option for Rollers / Compactors,category checklist,Store as child record where possible
category_attachments,Rollers / Compactors,attachment_option,Attachment Option,reference_value,optional,multi_select,Cab package,Attachment or option for Rollers / Compactors,category checklist,Store as child record where possible
category_attachments,Rollers / Compactors,attachment_option,Attachment Option,reference_value,optional,multi_select,Edge cutters,Attachment or option for Rollers / Compactors,category checklist,Store as child record where possible
category_attachments,Rollers / Compactors,attachment_option,Attachment Option,reference_value,optional,multi_select,Work lights,Attachment or option for Rollers / Compactors,category checklist,Store as child record where possible
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,4 corner exterior,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Serial plate,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Hour meter,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Cab or operator station,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Engine compartment,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Drum(s) close-up,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Articulation,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Tires if applicable,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_required_photos,Rollers / Compactors,required_photo,Required Photo,reference_value,required,camera,Visible leaks/damage,Required photo for Rollers / Compactors,category checklist,Can be enforced by app workflow
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Hours,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Smooth drum vs padfoot,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Drum condition,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Vibration performance,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Water system operation,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Cab package,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Brand demand,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Running status,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Rental wear,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_value_drivers,Rollers / Compactors,value_driver,Value Driver,reference_value,reference,display_only,Overall cosmetics,Value driver to consider for Rollers / Compactors,category checklist,"Use in training, summary generation, and review"
category_red_flags,Rollers / Compactors,structural_damage,Structural Damage,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
category_red_flags,Rollers / Compactors,active_major_leak,Active Major Leak,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
category_red_flags,Rollers / Compactors,hour_meter_concern,Hour Meter Concern,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
category_red_flags,Rollers / Compactors,missing_serial_plate,Missing Serial Plate,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
category_red_flags,Rollers / Compactors,safety_system_inoperative,Safety System Inoperative,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
category_red_flags,Rollers / Compactors,non_running_major_component_failure,Non Running Major Component Failure,boolean,optional,checkbox,true|false,Red flag applicable to Rollers / Compactors,category checklist,Should trigger management review
